ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance
83.0,158.0,27.0,93.0,15.0,0.0,0.0,100.0,83.0,7.0,8.0,15.0,0.0,33.0,0.0,0.0,0.0,1.0,66.51626155426224,1.0,1.0,0.0,50.0,1.0
68.0,167.0,0.0,68.0,30.0,1.0,0.0,88.0,16.0,6.0,5.0,32.0,4.0,34.0,24.0,2.0,2.0,25.0,31.0,4.0,2.0,0.0,43.0,0.0
79.0,331.0,12.0,97.0,19.0,1.0,0.0,95.0,29.0,6.0,5.0,30.0,0.0,43.0,13.0,0.0,0.0,33.0,83.0,3.0,2.0,1.0,56.0,1.0
69.0,82.0,13.0,57.0,15.0,5.0,4.0,67.0,23.0,6.0,2.0,21.0,0.0,71.0,5.0,2.0,2.0,6.0,66.0,1.0,2.0,1.464035646085296,75.0,0.0
83.0,186.0,9.0,79.0,25.0,0.0,0.0,100.0,83.0,7.0,8.0,25.0,1.0,20.0,0.0,1.0,1.0,15.0,70.2104219767771,3.0,1.0,0.0,57.0,0.0
59.0,179.0,11.0,40.0,28.0,0.0,0.0,100.0,83.0,7.0,8.0,28.0,3.0,11.0,0.0,1.0,1.0,62.0,65.0,8.0,1.0,4.0,75.0,0.0
59.0,30.0,2.0,15.0,10.0,0.0,0.0,100.0,83.0,7.0,8.0,12.0,1.0,25.0,0.0,3.0,3.0,62.0,32.0,6.0,2.0,3.0,89.0,0.0
70.0,130.0,5.0,86.0,11.0,2.0,1.0,77.0,7.0,4.0,2.0,13.0,2.0,31.0,0.0,0.0,0.0,18.0,1.0,2.0,1.0,0.0,75.0,0.0
72.0,116.0,9.0,49.0,10.0,0.0,0.0,100.0,83.0,7.0,8.0,10.0,1.0,80.0,0.0,1.0,0.0,94.0,82.0,2.0,4.0,1.464035646085296,100.0,0.0
73.0,284.0,11.0,111.0,15.0,0.0,0.0,100.0,83.0,7.0,8.0,15.0,1.0,40.0,0.0,0.0,0.0,74.0,58.0,3.0,4.0,2.0,78.0,1.0
63.0,10.0,2.0,6.0,1.0,0.0,0.0,100.0,83.0,7.0,8.0,2.0,2.0,50.0,0.0,8.0,8.0,64.0,70.2104219767771,1.0,1.0,1.464035646085296,100.0,0.0
63.0,129.0,6.0,51.0,13.0,0.0,0.0,85.0,1.0,4.0,6.0,13.0,3.0,46.0,0.0,3.0,2.0,43.0,2.0,4.0,2.0,0.0,75.0,0.0
61.0,56.0,6.0,31.0,21.0,0.0,0.0,100.0,83.0,7.0,8.0,21.0,2.0,29.0,24.0,0.0,0.0,71.0,83.0,5.0,5.0,3.0,77.0,0.0
56.0,78.0,8.0,40.0,14.0,2.0,2.0,81.0,5.0,4.0,6.0,18.0,3.0,19.0,0.0,0.0,0.0,22.0,89.0,2.0,2.0,1.0,50.0,0.0
68.0,252.0,21.0,114.0,15.0,1.0,0.0,88.0,5.0,4.0,5.0,17.0,0.0,53.0,24.0,0.0,0.0,23.0,66.51626155426224,2.0,3.0,0.0,83.0,1.0
68.0,28.0,9.0,21.0,3.0,0.0,0.0,100.0,83.0,7.0,8.0,3.0,1.0,100.0,0.0,0.0,0.0,44.83497092440346,70.2104219767771,4.487420127795527,2.0,1.464035646085296,100.0,0.0
84.0,264.0,2.0,87.0,19.0,0.0,0.0,100.0,83.0,7.0,8.0,20.0,2.0,35.0,0.0,3.0,3.0,14.0,94.0,2.0,2.0,1.0,36.0,1.0
61.0,281.0,9.0,107.0,22.0,2.0,0.0,79.0,2.0,4.0,5.0,24.0,4.0,42.0,6.0,0.0,0.0,86.0,91.0,3.0,3.0,2.0,78.0,0.0
87.0,440.0,9.0,105.0,26.0,0.0,0.0,100.0,83.0,7.0,8.0,34.0,2.0,23.0,24.0,0.0,0.0,15.0,47.0,2.0,2.0,0.0,29.0,1.0
70.0,259.0,5.0,81.0,23.0,1.0,1.0,91.0,27.0,6.0,6.0,22.0,1.0,35.0,0.0,2.0,2.0,38.0,39.0,11.0,2.0,3.0,81.0,0.0
54.0,27.0,9.0,19.0,8.0,1.0,1.0,100.0,83.0,7.0,8.0,8.0,2.0,100.0,24.0,2.0,1.0,44.83497092440346,70.2104219767771,4.487420127795527,2.5639510341916423,1.464035646085296,72.36509176103084,0.0
70.0,150.0,26.0,165.0,31.0,0.0,0.0,95.0,1.0,4.0,6.0,10.0,0.0,37.0,1.0,3.0,3.0,7.0,66.51626155426224,4.0,2.0,0.0,46.0,1.0
85.0,222.78659459459462,8.0,104.0,24.0,0.0,0.0,96.0,27.05164066702528,6.0,6.0,0.0,2.0,8.0,13.0,0.0,0.0,1.0,71.0,6.0,2.0,0.0,42.0,1.0
81.0,274.0,1.0,87.0,36.0,0.0,0.0,100.0,83.0,7.0,8.0,37.0,2.0,27.0,0.0,3.0,3.0,3.0,87.0,2.0,4.0,0.0,43.0,1.0
60.0,330.0,10.0,162.0,18.0,2.0,0.0,83.0,2.0,3.0,5.0,23.0,1.0,22.0,0.0,1.0,1.0,70.0,46.0,7.0,2.0,2.0,91.0,0.0
74.0,198.0,4.0,53.0,11.0,1.0,1.0,92.0,62.0,6.0,2.0,12.0,1.0,33.0,4.0,2.0,2.0,3.0,66.51626155426224,2.0,1.0,0.0,43.0,1.0
66.0,174.0,2.0,59.0,7.0,1.0,1.0,90.0,18.848360655737704,6.0,6.0,10.0,2.0,30.0,0.0,1.0,1.0,86.0,70.2104219767771,2.0,2.5639510341916423,1.0,40.0,0.0
71.0,179.0,6.0,107.0,37.0,0.0,0.0,97.0,53.0,6.0,6.0,12.0,1.0,35.0,2.0,3.0,1.0,38.0,93.0,7.0,3.0,2.0,56.0,1.0
78.0,149.0,5.0,57.0,22.0,0.0,0.0,100.0,83.0,7.0,8.0,22.0,3.0,27.0,0.0,1.0,1.0,16.0,96.0,4.0,3.0,0.0,73.0,1.0
77.0,124.0,1.0,52.0,19.0,0.0,0.0,100.0,83.0,7.0,8.0,22.0,4.0,45.0,0.0,4.0,4.0,30.0,95.0,1.0,4.0,1.0,71.0,0.0
63.0,445.0,3.0,123.0,35.0,4.0,3.0,90.0,1.0,0.0,2.0,43.0,3.0,20.0,1.0,5.0,5.0,11.0,79.0,9.0,3.0,0.0,65.0,0.0
62.0,298.0,16.0,62.0,30.0,1.0,1.0,97.0,21.0,6.0,3.0,53.0,0.0,32.0,24.0,2.0,1.0,70.0,56.0,8.0,3.0,3.0,79.0,0.0
90.0,406.0,1.0,146.0,10.0,0.0,0.0,100.0,83.0,7.0,8.0,11.0,1.0,36.0,24.0,0.0,0.0,0.0,70.2104219767771,2.0,1.0,1.464035646085296,60.0,0.0
72.0,135.0,12.0,60.0,29.0,0.0,0.0,100.0,83.0,7.0,8.0,29.0,0.0,7.0,11.0,0.0,0.0,47.0,70.2104219767771,13.0,1.0,2.0,74.0,0.0
70.0,189.0,9.0,82.0,14.0,0.0,0.0,87.0,17.0,6.0,6.0,16.0,1.0,53.0,24.0,0.0,0.0,43.0,37.0,2.0,2.0,0.0,100.0,0.0
76.0,144.0,3.0,65.0,23.0,0.0,0.0,100.0,83.0,7.0,8.0,24.0,2.0,22.0,24.0,0.0,0.0,25.0,19.0,2.0,3.0,0.0,45.0,0.0
88.0,466.0,17.0,160.0,8.0,0.0,0.0,100.0,83.0,7.0,8.0,8.0,0.0,13.0,24.0,0.0,0.0,8.0,66.51626155426224,1.0,1.0,0.0,50.0,1.0
72.0,186.0,4.0,83.0,22.0,1.0,1.0,80.0,12.0,6.0,3.0,26.0,1.0,16.0,4.0,1.0,1.0,68.0,27.0,4.0,2.0,2.0,50.0,1.0
81.0,287.0,4.0,105.0,23.0,0.0,0.0,100.0,83.0,7.0,8.0,25.0,2.0,40.0,0.0,2.0,2.0,52.0,88.0,3.0,4.0,1.0,70.0,0.0
68.0,377.0,9.0,96.0,35.0,0.0,0.0,97.0,27.05164066702528,6.0,6.0,37.0,2.0,22.0,0.0,0.0,0.0,53.0,97.0,16.0,2.0,5.0,79.0,1.0
65.0,328.0,2.0,103.0,13.0,1.0,1.0,82.0,16.0,5.0,2.0,36.0,1.0,41.0,4.0,1.0,1.0,77.0,70.2104219767771,3.0,2.0,1.0,86.0,0.0
61.0,230.0,4.0,70.0,56.0,1.0,1.0,100.0,83.0,6.0,8.0,70.0,4.0,9.0,6.0,0.0,0.0,73.0,26.0,29.0,2.0,8.0,82.0,0.0
80.0,307.0,3.0,154.0,16.0,0.0,0.0,94.0,4.0,4.0,6.0,16.0,2.0,25.0,0.0,2.0,2.0,2.0,66.51626155426224,3.0,2.397237827715356,0.0,38.0,1.0
77.0,166.0,2.0,86.0,19.0,0.0,0.0,100.0,83.0,7.0,8.0,20.0,3.0,20.0,2.0,2.0,2.0,44.0,70.2104219767771,5.0,2.0,0.0,70.0,0.0
88.0,251.0,15.0,89.0,21.0,0.0,0.0,100.0,83.0,7.0,8.0,21.0,0.0,48.0,24.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,57.0,1.0
57.0,184.0,25.0,80.0,11.0,4.0,0.0,63.0,2.0,3.0,5.0,16.0,0.0,25.0,0.0,1.0,1.0,39.0,70.2104219767771,2.0,1.0,0.0,60.0,0.0
74.0,167.0,13.0,81.0,9.0,1.0,1.0,90.0,55.0,6.0,2.0,10.0,0.0,50.0,1.0,3.0,3.0,59.0,84.0,1.0,2.0,1.0,75.0,0.0
79.0,300.0,23.0,87.0,29.0,0.0,0.0,80.0,12.0,6.0,6.0,30.0,0.0,47.0,3.431410433342534,0.0,0.0,0.0,66.51626155426224,0.0,1.0,0.0,25.0,1.0
83.0,83.0,22.0,80.0,7.0,0.0,0.0,100.0,83.0,7.0,8.0,11.0,0.0,29.0,2.0,1.0,1.0,30.0,43.0,2.0,1.0,0.0,75.0,1.0
65.0,160.0,7.0,60.0,26.0,0.0,0.0,96.0,41.0,6.0,6.0,26.0,2.0,31.0,0.0,1.0,1.0,56.0,70.2104219767771,6.0,2.0,3.0,57.0,0.0
85.0,209.0,5.0,85.0,21.0,0.0,0.0,100.0,83.0,7.0,8.0,21.0,1.0,57.0,1.595608884350268,0.0,0.0,12.0,45.0,7.0,2.0,0.0,90.0,0.0
78.0,245.0,12.0,17.0,4.0,0.0,0.0,100.0,83.0,7.0,8.0,11.0,0.0,50.0,15.0,0.0,0.0,0.0,72.0,0.0,2.0,0.0,50.0,0.0
68.0,205.0,5.0,51.0,30.0,0.0,0.0,97.0,7.0,4.0,6.0,31.0,4.0,23.0,24.0,0.0,0.0,31.0,89.0,5.0,4.0,1.0,45.0,0.0
58.0,22.0,2.0,8.0,4.0,0.0,0.0,100.0,83.0,7.0,8.0,6.0,5.0,50.0,24.0,2.0,2.0,101.0,76.0,1.0,3.0,1.0,100.0,0.0
71.0,166.0,7.0,55.0,17.0,0.0,0.0,89.0,50.0,6.0,6.0,38.0,4.0,68.0,7.0,0.0,0.0,23.0,85.0,3.0,3.0,1.0,100.0,0.0
62.0,166.0,1.0,54.0,38.0,2.0,2.0,95.0,18.848360655737704,6.0,3.0,44.0,4.0,32.0,1.0,3.0,3.0,80.0,93.0,5.0,2.0,3.0,78.0,0.0
91.0,328.0,45.0,169.0,14.0,0.0,0.0,100.0,83.0,7.0,8.0,14.0,0.0,29.0,24.0,0.0,0.0,6.0,66.51626155426224,3.0,3.0,0.0,60.0,1.0
91.0,282.0,100.0,209.0,6.0,0.0,0.0,100.0,83.0,7.0,8.0,7.0,0.0,43.0,0.0,0.0,0.0,0.0,70.2104219767771,0.0,2.5639510341916423,1.464035646085296,0.0,0.0
72.0,172.0,4.0,115.0,18.0,1.0,1.0,84.0,19.0,6.0,3.0,19.0,1.0,47.0,0.0,3.0,3.0,8.0,66.51626155426224,3.0,2.0,0.0,71.0,1.0
64.0,175.0,6.0,97.0,29.0,9.0,9.0,63.0,2.0,4.0,4.0,41.0,1.0,63.0,0.0,1.0,1.0,16.0,94.0,1.0,1.0,1.464035646085296,50.0,0.0
69.0,139.0,4.0,95.0,28.0,1.0,1.0,91.0,4.0,4.0,6.0,23.0,3.0,50.0,4.0,1.0,1.0,45.0,48.0,5.0,2.0,1.0,88.0,1.0
58.0,184.0,7.0,66.0,39.0,9.0,2.0,85.0,22.0,0.0,5.0,57.0,3.0,44.0,0.0,3.0,3.0,95.0,78.0,5.0,4.0,3.0,100.0,0.0
62.0,233.0,8.0,79.0,6.0,3.0,2.0,86.0,44.0,6.0,5.0,9.0,1.0,57.0,0.0,0.0,0.0,63.0,71.0,2.0,3.0,1.464035646085296,83.0,0.0
86.0,280.0,17.0,99.0,20.0,0.0,0.0,100.0,83.0,7.0,8.0,21.0,0.0,81.0,8.0,0.0,0.0,21.0,58.0,1.0,3.0,0.0,67.0,1.0
87.0,393.0,2.0,110.0,20.0,0.0,0.0,100.0,83.0,7.0,8.0,31.0,1.0,42.0,10.0,0.0,0.0,4.0,66.51626155426224,3.0,2.397237827715356,0.0,33.0,1.0
63.0,76.0,9.0,31.0,4.0,1.0,1.0,80.0,49.0,6.0,4.0,5.0,1.0,20.0,0.0,1.0,1.0,84.0,70.2104219767771,4.0,2.5639510341916423,3.0,100.0,0.0
59.0,282.0,12.0,74.0,24.0,0.0,0.0,92.0,2.0,4.0,6.0,25.0,0.0,32.0,0.0,0.0,0.0,74.0,97.0,6.0,3.0,2.0,82.0,0.0
59.0,156.0,14.0,63.0,17.0,2.0,2.0,82.0,18.848360655737704,5.0,6.0,19.0,0.0,24.0,0.0,1.0,1.0,35.0,76.0,6.0,2.0,2.0,80.0,0.0
80.0,242.0,8.0,86.0,16.0,0.0,0.0,100.0,83.0,7.0,8.0,12.0,1.0,25.0,0.0,1.0,1.0,37.0,48.0,2.0,2.0,1.0,67.0,1.0
67.0,147.0,5.0,26.0,11.0,0.0,0.0,100.0,83.0,7.0,8.0,11.0,8.0,9.0,0.0,3.0,3.0,32.0,96.0,6.0,1.0,1.0,78.0,0.0
81.0,17.0,12.0,39.0,12.0,0.0,0.0,100.0,83.0,7.0,8.0,2.0,0.0,15.0,14.0,0.0,0.0,4.0,83.0,4.0,2.0,0.0,67.0,1.0
70.0,118.0,2.0,46.0,27.0,0.0,0.0,93.0,24.0,5.0,6.0,29.0,4.0,69.0,2.0,5.0,5.0,13.0,84.0,3.0,4.0,1.0,70.0,0.0
88.0,222.78659459459462,8.0,90.0,23.0,0.0,0.0,100.0,83.0,7.0,8.0,0.0,2.0,9.0,3.431410433342534,0.0,0.0,0.0,92.0,1.0,1.0,0.0,33.0,1.0
65.0,138.0,5.0,68.0,35.0,0.0,0.0,97.0,83.0,5.0,7.0,36.0,2.0,53.0,0.0,0.0,0.0,76.0,78.0,12.0,4.0,2.0,100.0,0.0
62.0,166.0,6.0,42.0,5.0,1.0,0.0,67.0,17.0,6.0,5.0,6.0,2.0,17.0,0.0,1.0,1.0,50.0,66.51626155426224,3.0,1.0,1.0,80.0,1.0
57.0,183.0,4.0,73.0,24.0,0.0,0.0,79.0,2.0,4.0,6.0,24.0,3.0,29.0,1.0,4.0,4.0,59.0,77.0,6.0,3.0,2.0,82.0,1.0
79.0,304.0,3.0,111.0,31.0,0.0,0.0,97.0,51.0,6.0,6.0,31.0,2.0,13.0,0.0,2.0,2.0,19.0,96.0,8.0,2.0,1.0,59.0,0.0
55.0,211.0,48.0,103.0,9.0,5.0,5.0,69.0,3.0,4.0,2.0,13.0,0.0,38.0,0.0,3.0,2.0,1.0,70.2104219767771,1.0,2.5639510341916423,0.0,50.0,0.0
81.0,181.0,1.0,74.0,13.0,0.0,0.0,93.0,19.0,6.0,6.0,14.0,1.0,29.0,24.0,3.0,3.0,11.0,48.0,2.0,1.0,0.0,60.0,1.0
55.0,234.0,13.0,83.0,20.0,1.0,0.0,70.0,1.0,3.0,5.0,24.0,0.0,22.0,4.0,3.0,3.0,46.0,24.0,8.0,3.0,2.0,72.0,0.0
67.0,97.0,2.0,53.0,19.0,2.0,2.0,91.0,14.0,6.0,2.0,22.0,1.0,73.0,1.0,2.0,2.0,77.0,89.0,3.0,5.0,2.0,89.0,0.0
81.0,273.0,9.0,101.0,11.0,1.0,0.0,77.0,24.0,6.0,5.0,13.0,1.0,15.0,0.0,0.0,0.0,20.0,66.51626155426224,1.0,1.0,0.0,29.0,1.0
54.0,232.0,2.0,91.0,19.0,0.0,0.0,70.0,2.0,4.0,6.0,23.0,3.0,48.0,0.0,1.0,1.0,97.0,36.0,6.0,3.0,0.0,90.0,0.0
65.0,90.0,7.0,37.0,12.0,2.0,2.0,92.0,51.0,6.0,4.0,14.0,4.0,38.0,0.0,3.0,3.0,82.0,95.0,4.0,4.0,2.0,100.0,0.0
71.0,179.0,7.0,69.0,34.0,0.0,0.0,100.0,83.0,7.0,8.0,34.0,3.0,29.0,0.0,1.0,1.0,34.0,83.0,7.0,3.0,1.0,50.0,0.0
74.0,110.0,10.0,62.0,37.0,0.0,0.0,100.0,83.0,7.0,8.0,39.0,1.0,46.0,6.0,0.0,0.0,80.0,99.0,2.0,4.0,2.0,75.0,1.0
65.0,181.0,5.0,12.0,3.0,0.0,0.0,100.0,83.0,7.0,8.0,5.0,2.0,100.0,1.0,1.0,1.0,24.266709237973604,98.0,3.6921606118546846,3.0,0.7092896174863388,100.0,1.0
78.0,134.0,2.0,63.0,35.0,0.0,0.0,93.0,32.0,6.0,6.0,40.0,3.0,40.0,0.0,0.0,0.0,22.0,55.0,5.0,4.0,0.0,60.0,1.0
76.0,196.0,3.0,69.0,14.0,0.0,0.0,86.0,37.0,6.0,6.0,14.0,3.0,36.0,24.0,2.0,2.0,31.0,67.0,3.0,2.0,0.0,83.0,1.0
65.0,43.0,2.0,26.0,15.0,1.0,1.0,100.0,83.0,7.0,8.0,17.0,2.0,25.0,0.0,4.0,4.0,31.0,83.0,5.0,1.0,0.0,75.0,0.0
93.0,366.0,19.0,193.0,7.0,0.0,0.0,100.0,83.0,7.0,8.0,8.0,0.0,13.0,0.0,0.0,0.0,1.0,66.51626155426224,2.0,2.397237827715356,0.0,33.0,1.0
